pergunta,provedor,marca,posicao,posicao_diff,sentimento,citada,familia,categoria
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,All AI Platforms,Midea,2.0,,0%,1,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,All AI Platforms,Samsung,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,ChatGPT,Electrolux,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,ChatGPT,Consul,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,ChatGPT,Brastemp,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,ChatGPT,Midea,2.0,new,0%,1,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,ChatGPT,Samsung,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Gemini,Electrolux,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Gemini,Consul,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Gemini,Brastemp,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Gemini,Midea,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Gemini,Samsung,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Google AI Mode,Electrolux,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Google AI Mode,Consul,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Google AI Mode,Brastemp,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Google AI Mode,Midea,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Google AI Mode,Samsung,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Perplexity,Electrolux,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Perplexity,Consul,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Perplexity,Brastemp,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Perplexity,Midea,,,,0,nao classificado,ar condicionado
Como posicionar a unidade externa do ar-condicionado para maior eficiência?,Perplexity,Samsung,,,,0,nao classificado,ar condicionado
Como posicionar micro-ondas embutido com ventilação adequada?,Gemini,Electrolux,3.0,new,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Gemini,Consul,2.0,new,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Gemini,Brastemp,1.0,new,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Gemini,Midea,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Gemini,Samsung,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,All AI Platforms,Electrolux,4.5,,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,All AI Platforms,Consul,3.5,,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,All AI Platforms,Brastemp,2.5,,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,All AI Platforms,Midea,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,All AI Platforms,Samsung,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,ChatGPT,Electrolux,6.0,new,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,ChatGPT,Consul,5.0,new,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,ChatGPT,Brastemp,4.0,new,0%,1,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,ChatGPT,Midea,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,ChatGPT,Samsung,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Google AI Mode,Electrolux,,lost,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Google AI Mode,Consul,,lost,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Google AI Mode,Brastemp,,lost,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Google AI Mode,Midea,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Google AI Mode,Samsung,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Perplexity,Electrolux,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Perplexity,Consul,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Perplexity,Brastemp,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Perplexity,Midea,,,,0,nao classificado,coccao
Como posicionar micro-ondas embutido com ventilação adequada?,Perplexity,Samsung,,,,0,nao classificado,coccao
Como reduzir consumo de energia com ajustes corretos da geladeira?,All AI Platforms,Electrolux,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,All AI Platforms,Consul,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,All AI Platforms,Brastemp,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,All AI Platforms,Midea,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,All AI Platforms,Samsung,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Gemini,Electrolux,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Gemini,Consul,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Gemini,Brastemp,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Gemini,Midea,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Gemini,Samsung,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Google AI Mode,Electrolux,,lost,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Google AI Mode,Consul,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Google AI Mode,Brastemp,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Google AI Mode,Midea,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Google AI Mode,Samsung,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Perplexity,Electrolux,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Perplexity,Consul,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Perplexity,Brastemp,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Perplexity,Midea,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,Perplexity,Samsung,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,ChatGPT,Electrolux,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,ChatGPT,Consul,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,ChatGPT,Brastemp,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,ChatGPT,Midea,,,,0,consumo e eficiencia,geladeira
Como reduzir consumo de energia com ajustes corretos da geladeira?,ChatGPT,Samsung,,,,0,consumo e eficiencia,geladeira
Como remover odores de peixe do micro-ondas?,All AI Platforms,Electrolux,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,All AI Platforms,Consul,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,All AI Platforms,Brastemp,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,All AI Platforms,Midea,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,All AI Platforms,Samsung,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Gemini,Electrolux,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Gemini,Consul,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Gemini,Brastemp,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Gemini,Midea,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Gemini,Samsung,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Google AI Mode,Electrolux,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Google AI Mode,Consul,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Google AI Mode,Brastemp,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Google AI Mode,Midea,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Google AI Mode,Samsung,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Perplexity,Electrolux,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Perplexity,Consul,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Perplexity,Brastemp,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Perplexity,Midea,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,Perplexity,Samsung,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,ChatGPT,Electrolux,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,ChatGPT,Consul,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,ChatGPT,Brastemp,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,ChatGPT,Midea,,,,0,nao classificado,coccao
Como remover odores de peixe do micro-ondas?,ChatGPT,Samsung,,,,0,nao classificado,coccao
Cooktop a gás vs. por indução: quais prós e contras?,All AI Platforms,Electrolux,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,All AI Platforms,Consul,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,All AI Platforms,Brastemp,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,All AI Platforms,Midea,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,All AI Platforms,Samsung,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Gemini,Electrolux,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Gemini,Consul,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Gemini,Brastemp,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Gemini,Midea,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Gemini,Samsung,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Google AI Mode,Electrolux,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Google AI Mode,Consul,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Google AI Mode,Brastemp,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Google AI Mode,Midea,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Google AI Mode,Samsung,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Perplexity,Electrolux,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Perplexity,Consul,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Perplexity,Brastemp,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Perplexity,Midea,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,Perplexity,Samsung,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,ChatGPT,Electrolux,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,ChatGPT,Consul,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,ChatGPT,Brastemp,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,ChatGPT,Midea,,,,0,aquisicao e comparacao,coccao
Cooktop a gás vs. por indução: quais prós e contras?,ChatGPT,Samsung,,,,0,aquisicao e comparacao,coccao
Diferença entre cesto ajustável e trilhos telescópicos na lava-louças?,All AI Platforms,Electrolux,,,,0,aquisicao e comparacao,lava loucas
Diferença entre cesto ajustável e trilhos telescópicos na lava-louças?,All AI Platforms,Consul,,,,0,aquisicao e comparacao,lava loucas
