fonte,topico,texto,llm,familia,categoria,marcas_mencionadas,n_fontes_citadas,relevancia
prompts_topico_eletrolux,eletrolux,climatizador frio e quente electrolux,google_ai_overview,nao classificado,ar condicionado,1,4,91
prompts_topico_eletrolux,eletrolux,maquina electrolux essential care,google_ai_overview,especificacao produto,sem categoria,1,9,91
prompts_topico_eletrolux,eletrolux,purificador de agua electrolux e bom,google_ai_overview,nao classificado,purificador,1,8,91
prompts_topico_eletrolux,eletrolux,máquina de lavar 11 kg electrolux,google_ai_overview,especificacao produto,lavanderia,1,9,91
prompts_topico_eletrolux,eletrolux,electrolux lavadora de roupas,google_ai_overview,marca e navegacao,lavanderia,1,8,91
prompts_topico_eletrolux,eletrolux,máquina de lavar electrolux 15kg essencial care,google_ai_overview,especificacao produto,lavanderia,1,8,91
prompts_topico_eletrolux,eletrolux,aspirador de pó electrolux power speed ultra,google_ai_overview,nao classificado,aspirador,1,8,91
prompts_topico_eletrolux,eletrolux,electrolux aspirador,google_ai_overview,marca e navegacao,aspirador,1,14,91
prompts_topico_eletrolux,eletrolux,"Qual a diferença entre os modelos de lava-louças Electrolux disponíveis no Brasil (capacidade, consumo e funções)?",gemini,consumo e eficiencia,lava loucas,1,0,91
prompts_topico_eletrolux,eletrolux,"Qual a diferença entre os modelos de lava-louças Electrolux disponíveis no Brasil (capacidade, consumo e funções)?",chatgpt,consumo e eficiencia,lava loucas,1,23,91
prompts_topico_eletrolux,eletrolux,"Qual a diferença entre os modelos de lava-louças Electrolux disponíveis no Brasil (capacidade, consumo e funções)?",google_ai_mode,consumo e eficiencia,lava loucas,1,0,91
prompts_topico_eletrolux,eletrolux,ar indireto ar condicionado electrolux,google_ai_overview,nao classificado,ar condicionado,1,6,91
prompts_topico_eletrolux,eletrolux,loja fisica electrolux,google_ai_overview,nao classificado,sem categoria,1,5,91
prompts_topico_eletrolux,eletrolux,maquina de lavar electrolux essencial care,google_ai_overview,especificacao produto,lavanderia,1,8,91
prompts_topico_eletrolux,eletrolux,panela electrolux arroz,google_ai_overview,nao classificado,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,chaleira elétrica electrolux eek10,google_ai_overview,nao classificado,sem categoria,1,9,91
prompts_topico_eletrolux,eletrolux,filtro electrolux,google_ai_overview,peca e consumivel,sem categoria,1,10,91
prompts_topico_eletrolux,eletrolux,Como escolher entre aspirador de pó vertical Electrolux e aspirador tradicional para carpetes?,gemini,aquisicao e comparacao,aspirador,1,0,91
prompts_topico_eletrolux,eletrolux,Como escolher entre aspirador de pó vertical Electrolux e aspirador tradicional para carpetes?,google_ai_mode,aquisicao e comparacao,aspirador,1,0,91
prompts_topico_eletrolux,eletrolux,aspirador electrolux vassoura,google_ai_overview,nao classificado,aspirador,1,10,91
prompts_topico_eletrolux,eletrolux,Que modelos Electrolux são ideais para espaços pequenos sem perder performance?,gemini,nao classificado,sem categoria,1,0,91
prompts_topico_eletrolux,eletrolux,Que modelos Electrolux são ideais para espaços pequenos sem perder performance?,chatgpt,nao classificado,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,Que modelos Electrolux são ideais para espaços pequenos sem perder performance?,google_ai_mode,nao classificado,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,maquina de lavar roupa inox electrolux,google_ai_overview,nao classificado,lavanderia,1,9,91
prompts_topico_eletrolux,eletrolux,refil filtro de agua electrolux,google_ai_overview,peca e consumivel,purificador,1,5,91
prompts_topico_eletrolux,eletrolux,ar condicionado 9000 btus quente e frio electrolux,google_ai_overview,especificacao produto,ar condicionado,1,7,91
prompts_topico_eletrolux,eletrolux,Como escolher o kit de utensílios Electrolux ideal para meu tipo de cozinha e orçamento?,chatgpt,aquisicao e comparacao,sem categoria,1,12,91
prompts_topico_eletrolux,eletrolux,Como escolher o kit de utensílios Electrolux ideal para meu tipo de cozinha e orçamento?,gemini,aquisicao e comparacao,sem categoria,1,0,91
prompts_topico_eletrolux,eletrolux,aspirador portatil sem fio electrolux,google_ai_overview,nao classificado,aspirador,1,7,91
prompts_topico_eletrolux,eletrolux,maquina de lavar roupas 13kg electrolux,google_ai_overview,especificacao produto,lavanderia,1,8,91
prompts_topico_eletrolux,eletrolux,split 12000 btus electrolux,google_ai_overview,especificacao produto,ar condicionado,1,6,91
prompts_topico_eletrolux,eletrolux,Onde posso encontrar peças de reposição ou manuais para o micro-ondas Electrolux MEC41/ME41X?,chatgpt,nao classificado,coccao,1,13,91
prompts_topico_eletrolux,eletrolux,Onde posso encontrar peças de reposição ou manuais para o micro-ondas Electrolux MEC41/ME41X?,gemini,nao classificado,coccao,1,0,91
prompts_topico_eletrolux,eletrolux,panela de arroz da electrolux,google_ai_overview,nao classificado,sem categoria,1,9,91
prompts_topico_eletrolux,eletrolux,ar condicionado electrolux,google_ai_overview,nao classificado,ar condicionado,1,7,91
prompts_topico_eletrolux,eletrolux,Ar Condicionado Electrolux,gemini,nao classificado,ar condicionado,1,0,91
prompts_topico_eletrolux,eletrolux,Ar Condicionado Electrolux,chatgpt,nao classificado,ar condicionado,1,12,91
prompts_topico_eletrolux,eletrolux,refil filtro acqua pure,google_ai_overview,peca e consumivel,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,filtro acqua pure electrolux,google_ai_overview,peca e consumivel,sem categoria,1,7,91
prompts_topico_eletrolux,eletrolux,lavadora electrolux jet clean,google_ai_overview,nao classificado,lavanderia,1,13,91
prompts_topico_eletrolux,eletrolux,lavadora de roupas 11kg electrolux,google_ai_overview,especificacao produto,lavanderia,1,6,91
prompts_topico_eletrolux,eletrolux,eletro brasil,google_ai_overview,nao classificado,sem categoria,1,6,91
prompts_topico_eletrolux,eletrolux,liquidificador electrolux blp70,google_ai_overview,nao classificado,sem categoria,1,13,91
prompts_topico_eletrolux,eletrolux,lavadora de roupa electrolux 11kg,google_ai_overview,especificacao produto,lavanderia,1,6,91
prompts_topico_eletrolux,eletrolux,panelas rita lobo,google_ai_overview,nao classificado,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,electrolux 9000 btu,google_ai_overview,especificacao produto,ar condicionado,1,8,91
prompts_topico_eletrolux,eletrolux,preço de geladeira electrolux frost free,google_ai_overview,aquisicao e comparacao,geladeira,1,9,91
prompts_topico_eletrolux,eletrolux,aspirador po electrolux,google_ai_overview,nao classificado,aspirador,1,9,91
prompts_topico_eletrolux,eletrolux,Onde encontrar garantia e manutenção para a linha Electrolux Pro Series no Brasil?,gemini,garantia,sem categoria,1,0,91
prompts_topico_eletrolux,eletrolux,purificador de água electrolux bivolt,google_ai_overview,nao classificado,purificador,1,7,91
prompts_topico_eletrolux,eletrolux,sac electrolux telefone,google_ai_overview,nao classificado,sem categoria,1,1,91
prompts_topico_eletrolux,eletrolux,máquina lavar eletrolux,google_ai_overview,nao classificado,sem categoria,1,10,91
prompts_topico_eletrolux,eletrolux,electrolux ergorapido lithium,google_ai_overview,marca e navegacao,sem categoria,1,13,91
prompts_topico_eletrolux,eletrolux,microondas electrolux me41x,google_ai_overview,nao classificado,coccao,1,8,91
prompts_topico_eletrolux,eletrolux,ar condicionado 12000 btus eletrolux,google_ai_overview,especificacao produto,ar condicionado,1,5,91
prompts_topico_eletrolux,eletrolux,aspirador de po 2 em 1 electrolux,google_ai_overview,nao classificado,aspirador,1,10,91
prompts_topico_eletrolux,eletrolux,purificador de agua electrolux filtro,google_ai_overview,peca e consumivel,purificador,1,8,91
prompts_topico_eletrolux,eletrolux,máquina de lavar roupa 13 kg electrolux,google_ai_overview,especificacao produto,lavanderia,1,7,91
prompts_topico_eletrolux,eletrolux,refil de agua electrolux,google_ai_overview,peca e consumivel,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,"Quais funções comuns (como PerfectCook, grill, convecção) do forno elétrico Electrolux valem a pena?",google_ai_mode,nao classificado,coccao,1,26,91
prompts_topico_eletrolux,eletrolux,"Quais funções comuns (como PerfectCook, grill, convecção) do forno elétrico Electrolux valem a pena?",chatgpt,nao classificado,coccao,1,9,91
prompts_topico_eletrolux,eletrolux,"Quais funções comuns (como PerfectCook, grill, convecção) do forno elétrico Electrolux valem a pena?",gemini,nao classificado,coccao,1,0,91
prompts_topico_eletrolux,eletrolux,electrolux autorizada santo andre,google_ai_overview,assistencia e reparo,sem categoria,1,1,91
prompts_topico_eletrolux,eletrolux,aspirador pet electrolux,google_ai_overview,nao classificado,aspirador,1,12,91
prompts_topico_eletrolux,eletrolux,Quais são as melhores lâmpadas da marca Foxlux para iluminação de casa?,gemini,aquisicao e comparacao,sem categoria,1,0,91
prompts_topico_eletrolux,eletrolux,Quais são as melhores lâmpadas da marca Foxlux para iluminação de casa?,chatgpt,aquisicao e comparacao,sem categoria,1,12,91
prompts_topico_eletrolux,eletrolux,purificador de água pure 4x electrolux,google_ai_overview,nao classificado,purificador,1,12,91
prompts_topico_eletrolux,eletrolux,purificador de água electrolux pe15p,google_ai_overview,nao classificado,purificador,1,12,91
prompts_topico_eletrolux,eletrolux,aspirador de pó potente 3000w electrolux,google_ai_overview,nao classificado,aspirador,1,5,91
prompts_topico_eletrolux,eletrolux,panela de feijão eletrica electrolux,google_ai_overview,nao classificado,sem categoria,1,11,91
prompts_topico_eletrolux,eletrolux,led17 electrolux,google_ai_overview,nao classificado,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,aspirador de pó sem fio electrolux,google_ai_overview,nao classificado,aspirador,1,7,91
prompts_topico_eletrolux,eletrolux,marca electrolux,google_ai_overview,nao classificado,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,preco de geladeira electrolux,google_ai_overview,aquisicao e comparacao,geladeira,1,5,91
prompts_topico_eletrolux,eletrolux,secadora essential care 11kg electrolux,google_ai_overview,especificacao produto,lavanderia,1,8,91
prompts_topico_eletrolux,eletrolux,número de telefone electrolux,google_ai_overview,nao classificado,sem categoria,1,3,91
prompts_topico_eletrolux,eletrolux,Quais são as melhores opções de purificadores de ar e água da Electrolux para pequenas casas?,google_ai_mode,aquisicao e comparacao,purificador,1,9,91
prompts_topico_eletrolux,eletrolux,Quais são as melhores opções de purificadores de ar e água da Electrolux para pequenas casas?,gemini,aquisicao e comparacao,purificador,1,0,91
prompts_topico_eletrolux,eletrolux,panela rita lobo,google_ai_overview,nao classificado,sem categoria,1,7,91
prompts_topico_eletrolux,eletrolux,Quais são as melhores lava-louças Electrolux para famílias grandes e com economia de água?,gemini,aquisicao e comparacao,lava loucas,1,0,91
prompts_topico_eletrolux,eletrolux,Quais são as melhores lava-louças Electrolux para famílias grandes e com economia de água?,chatgpt,aquisicao e comparacao,lava loucas,1,12,91
prompts_topico_eletrolux,eletrolux,Quais são as melhores lava-louças Electrolux para famílias grandes e com economia de água?,google_ai_mode,aquisicao e comparacao,lava loucas,1,0,91
prompts_topico_eletrolux,eletrolux,Quais são as diferenças entre as torradeiras Electrolux ETS10 e ETS25 e qual é a melhor para uso diário?,gemini,aquisicao e comparacao,sem categoria,1,0,91
prompts_topico_eletrolux,eletrolux,Quais são as diferenças entre as torradeiras Electrolux ETS10 e ETS25 e qual é a melhor para uso diário?,chatgpt,aquisicao e comparacao,sem categoria,1,12,91
prompts_topico_eletrolux,eletrolux,Quais são as diferenças entre as torradeiras Electrolux ETS10 e ETS25 e qual é a melhor para uso diário?,google_ai_mode,aquisicao e comparacao,sem categoria,1,14,91
prompts_topico_eletrolux,eletrolux,maquina eletrolux 17 kg,google_ai_overview,especificacao produto,sem categoria,1,6,91
prompts_topico_eletrolux,eletrolux,aspirador 2 em 1 electrolux,google_ai_overview,nao classificado,aspirador,1,7,91
prompts_topico_eletrolux,eletrolux,electrolux led17,google_ai_overview,marca e navegacao,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,purificador de agua electrolux acqua pure,google_ai_overview,nao classificado,purificador,1,9,91
prompts_topico_eletrolux,eletrolux,purificador de agua acqua pure,google_ai_overview,nao classificado,purificador,1,5,91
prompts_topico_eletrolux,eletrolux,máquina de lavar roupa electrolux 13kg,google_ai_overview,especificacao produto,lavanderia,1,5,91
prompts_topico_eletrolux,eletrolux,de água electrolux,google_ai_overview,nao classificado,sem categoria,1,10,91
prompts_topico_eletrolux,eletrolux,micro ondas electrolux 31l com grill me41x painel blue touch,google_ai_overview,nao classificado,coccao,1,5,91
prompts_topico_eletrolux,eletrolux,ar condicionado electrolux inverter,google_ai_overview,especificacao produto,ar condicionado,1,8,91
prompts_topico_eletrolux,eletrolux,blender electrolux sport,google_ai_overview,nao classificado,sem categoria,1,6,91
prompts_topico_eletrolux,eletrolux,Onde posso comprar purificadores Electrolux com entrega rápida no Brasil e com garantia?,chatgpt,garantia,purificador,1,12,91
prompts_topico_eletrolux,eletrolux,electrolux filtro agua,google_ai_overview,peca e consumivel,sem categoria,1,6,91
prompts_topico_eletrolux,eletrolux,secadora de roupas electrolux,google_ai_overview,nao classificado,lavanderia,1,7,91
prompts_topico_eletrolux,eletrolux,panela eletrica electrolux rita lobo,google_ai_overview,nao classificado,sem categoria,1,13,91
prompts_topico_eletrolux,eletrolux,aspirador electrolux bateria,google_ai_overview,nao classificado,aspirador,1,9,91
prompts_topico_eletrolux,eletrolux,autorizada da electrolux em salvador,google_ai_overview,assistencia e reparo,sem categoria,1,2,91
prompts_topico_eletrolux,eletrolux,máquina electrolux 15 kg,google_ai_overview,especificacao produto,sem categoria,1,11,91
prompts_topico_eletrolux,eletrolux,electrolux 17 kg,google_ai_overview,especificacao produto,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,panela eletrica electrolux arroz,google_ai_overview,nao classificado,sem categoria,1,6,91
prompts_topico_eletrolux,eletrolux,maquina lavar electrolux,google_ai_overview,nao classificado,sem categoria,1,9,91
prompts_topico_eletrolux,eletrolux,ar electrolux 12000,google_ai_overview,nao classificado,sem categoria,1,8,91
prompts_topico_eletrolux,eletrolux,maquina de lavar electrolux 13kg,google_ai_overview,especificacao produto,lavanderia,1,10,91
prompts_topico_eletrolux,eletrolux,panela arroz eletrica electrolux,google_ai_overview,nao classificado,sem categoria,1,14,91
prompts_topico_eletrolux,eletrolux,maquina electrolux 8 5,google_ai_overview,nao classificado,sem categoria,1,7,91
prompts_topico_eletrolux,eletrolux,aspirador de pó electrolux,google_ai_overview,nao classificado,aspirador,1,7,91
prompts_topico_eletrolux,eletrolux,led 17 electrolux,google_ai_overview,nao classificado,sem categoria,1,11,91
prompts_topico_eletrolux,eletrolux,aspirador electrolux ergorapido,google_ai_overview,nao classificado,aspirador,1,17,91
prompts_topico_eletrolux,eletrolux,maquina de lavar roupas lava e seca electrolux,google_ai_overview,especificacao produto,lavanderia,1,10,91
